"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","comparison"
7523483.88425653,-6.30657152915022,1.057947210639,-5.96114008877724,2.50484107277765e-09,5.4933091526839e-07,"ERCC-00002","aa_starvation_vs_control"
4718.27771336509,1.31650648124729,1.00312685081413,1.31240279350396,0.189384264839654,0.25723417773123,"ERCC-00003","aa_starvation_vs_control"
144761.924327076,-4.48096645066748,1.04032499450155,-4.307275586332,1.65277639750935e-05,0.00033183559924642,"ERCC-00004","aa_starvation_vs_control"
614881.438089097,-6.71863489352123,1.11878363999827,-6.00530312861172,1.90974765928261e-09,4.53724214717894e-07,"ERCC-00009","aa_starvation_vs_control"
1868.52720390769,-0.954334359299499,4.33938436147019,-0.21992390620502,0.82593041761914,0.851003838320263,"ERCC-00013","aa_starvation_vs_control"
268.629435932351,-3.40112137865659,2.25939285655622,-1.50532536596606,0.132240446771702,0.194891451923557,"ERCC-00019","aa_starvation_vs_control"
30389.1255722216,-4.85648870240411,1.24257453011261,-3.90840837689147,9.29061683164594e-05,0.00111761808384061,"ERCC-00022","aa_starvation_vs_control"
4181.15959813867,-3.17604614168105,1.41141870702746,-2.25025084751074,0.0244330261778034,0.054378265131083,"ERCC-00025","aa_starvation_vs_control"
0.26855561492645,-0.911594394741535,4.3295955390659,-0.210549550533353,0.833238782541454,NA,"ERCC-00028","aa_starvation_vs_control"
12.1496669317151,-2.06225142983366,4.34215624028916,-0.474937177685786,0.634831751481865,0.684967857952972,"ERCC-00033","aa_starvation_vs_control"
267.87603111862,-0.693777940202843,1.94744342447186,-0.356250626582898,0.721652881097937,0.761729864498415,"ERCC-00034","aa_starvation_vs_control"
17516.2437502012,-5.72506327682703,1.33023397944016,-4.30380171106175,1.67891941576009e-05,0.000334727220582658,"ERCC-00035","aa_starvation_vs_control"
48529.5457931088,-5.83893603912987,1.02773636056733,-5.68135590328505,1.33631073765584e-08,2.05936319624693e-06,"ERCC-00042","aa_starvation_vs_control"
37854.2186002251,-1.03823234693194,1.06578222736283,-0.974150553721417,0.329981791609511,0.399905669661515,"ERCC-00043","aa_starvation_vs_control"
27425.6952205691,-6.89979372013677,1.32050013521521,-5.22513670096085,1.74026491774444e-07,1.14057362769871e-05,"ERCC-00044","aa_starvation_vs_control"
174960.589356731,-5.19202432221816,1.05130708730555,-4.93863723065451,7.86704068366102e-07,3.56014809351073e-05,"ERCC-00046","aa_starvation_vs_control"
146.674995597229,2.75990410952138,1.66936039165928,1.65327039224774,0.098275845902103,0.153652008043266,"ERCC-00051","aa_starvation_vs_control"
56.838896476015,4.37125178766574,2.7220230527479,1.60588345614962,0.108299519160406,0.165911837252186,"ERCC-00053","aa_starvation_vs_control"
3.78637637289164,1.17637930920626,2.95394667326296,0.398239859864098,0.690453386700425,0.734919770574169,"ERCC-00054","aa_starvation_vs_control"
565.652735245083,2.06978996981284,2.67268027116024,0.774424831936339,0.438679603710043,0.503391245794862,"ERCC-00059","aa_starvation_vs_control"
5208.87491939619,-2.31662166702414,1.10743788037363,-2.0918750460681,0.0364496948710369,0.0723915570026654,"ERCC-00060","aa_starvation_vs_control"
433.206674496133,3.10701412705578,1.66890562443929,1.86170750553954,0.0626443300684385,0.108739663087148,"ERCC-00062","aa_starvation_vs_control"
2901.03082776902,-4.44442955475107,1.5006830825001,-2.96160435642865,0.00306040763077826,0.0120514118167801,"ERCC-00071","aa_starvation_vs_control"
514036.658416347,-5.29531457273807,1.02070550640468,-5.18789654754605,2.12682691334389e-07,1.30399645805235e-05,"ERCC-00074","aa_starvation_vs_control"
2890.16080281833,-6.02112895552863,1.24119010026985,-4.85109328073076,1.2278277916981e-06,4.79525621113876e-05,"ERCC-00076","aa_starvation_vs_control"
0.0712861241048094,1.53796631883682,4.32493017316436,0.355604890081163,0.722136480980609,NA,"ERCC-00077","aa_starvation_vs_control"
502.166940792913,-5.92127749315534,1.70571473225724,-3.47143480746015,0.000517685015088194,0.00362040145947048,"ERCC-00078","aa_starvation_vs_control"
493.523814638331,-5.00158200436765,1.50948052848912,-3.31344585767786,0.000921539471120669,0.00531574327537862,"ERCC-00079","aa_starvation_vs_control"
164.647564720322,-3.87754486773337,2.32901181689785,-1.66488844736653,0.0959350134684215,0.150777686548219,"ERCC-00084","aa_starvation_vs_control"
716.862385967809,2.26524472479697,4.32191643844173,0.524129690395796,0.600188339206744,0.653854396285223,"ERCC-00085","aa_starvation_vs_control"
48626.0052472459,-5.68110307417325,1.18128781678104,-4.80924546369571,1.5150107512928e-06,5.60947487264385e-05,"ERCC-00092","aa_starvation_vs_control"
1939.27206035878,-2.88405705416187,1.2597464165873,-2.28939492598431,0.0220564166887007,0.0503264057458868,"ERCC-00095","aa_starvation_vs_control"
5230690.03381263,-6.11851889090461,1.04906067735999,-5.83237845336282,5.46428073807588e-09,9.88283655548509e-07,"ERCC-00096","aa_starvation_vs_control"
43.5833814482462,-3.92711268426348,2.95503021412359,-1.32895855531149,0.183861643592899,0.25116892471651,"ERCC-00099","aa_starvation_vs_control"
405450.013411578,-6.94200863496941,1.05869092260321,-6.55716270608968,5.48411682774796e-11,3.12704341518189e-08,"ERCC-00108","aa_starvation_vs_control"
118986.904889676,-6.71584421306129,1.11661306694397,-6.01447754094597,1.80467784069661e-09,4.47403175984873e-07,"ERCC-00111","aa_starvation_vs_control"
24046.7406004879,-5.17844935689119,1.335475378073,-3.87760751108967,0.000105488716158418,0.00122861145186031,"ERCC-00112","aa_starvation_vs_control"
784684.924927682,-6.47063819839976,1.10213862117149,-5.87098398885792,4.3321611297564e-09,8.77269054156423e-07,"ERCC-00113","aa_starvation_vs_control"
44.8149916638695,3.62139613365117,2.08922624166252,1.73336714877246,0.0830304326830682,0.135002278158206,"ERCC-00116","aa_starvation_vs_control"
130.320173401503,1.57679730812274,4.32400743686617,0.364661099950726,0.715364399595633,0.756773247958126,"ERCC-00126","aa_starvation_vs_control"
5296663.01472996,-5.36186687710779,1.0531836982676,-5.0911031816459,3.55986230794151e-07,1.95176296921947e-05,"ERCC-00130","aa_starvation_vs_control"
1004.16762249948,-5.21597380085909,1.31111533671144,-3.97827228071473,6.94178513530411e-05,0.000921872750737716,"ERCC-00131","aa_starvation_vs_control"
387497.732141342,-5.83296210050958,1.03889567622966,-5.61457924406657,1.97041113760673e-08,2.75525625355734e-06,"ERCC-00136","aa_starvation_vs_control"
28.4985489673325,-3.40804070364502,2.16711124310254,-1.57261917886869,0.115807024076905,0.174737139795319,"ERCC-00144","aa_starvation_vs_control"
144405.693511741,-5.14741850442128,1.147374054304,-4.48626015649595,7.24842279239358e-06,0.000186173453883911,"ERCC-00145","aa_starvation_vs_control"
36.8627581652516,1.05656280443485,3.03178728807977,0.34849503083181,0.727468445042897,0.766842941497083,"ERCC-00148","aa_starvation_vs_control"
119.546367945241,-3.6680346398914,3.33923426966186,-1.09846579894583,0.272001144078951,0.342553374960387,"ERCC-00150","aa_starvation_vs_control"
0.181185953670564,2.53790521263266,4.3209121702991,0.587354038361993,0.556965955338846,NA,"ERCC-00154","aa_starvation_vs_control"
40.3496626939678,-2.24275452057962,3.16614908852658,-0.708354047099949,0.4787254216034,0.541283433270392,"ERCC-00157","aa_starvation_vs_control"
135.045044392997,-2.48260439065004,2.260173698579,-1.09841309639648,0.272024146233011,0.342553374960387,"ERCC-00160","aa_starvation_vs_control"
