"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","comparison"
6.5733935280176,1.4004109739734,1.22943016812947,1.13907321479191,0.254672618270281,0.327357645966009,"YAL025C","hypoglycemic_vs_control"
113.085303909635,0.390887666805407,0.921218815154933,0.424315765565064,0.671335543010225,0.733419358361612,"YAL026C","hypoglycemic_vs_control"
19.6252542136666,-0.429512799532155,1.10354774774839,-0.389210888616744,0.697120149314161,0.756251272205135,"YAL027W","hypoglycemic_vs_control"
101.928984724296,5.42827975125618,1.08857292074901,4.9866018599114,6.14505152709585e-07,6.30665149805062e-06,"YAL028W","hypoglycemic_vs_control"
50.0099768876391,1.1339458563533,0.997558062546255,1.13672165954823,0.255654661785855,0.3283983225885,"YAL029C","hypoglycemic_vs_control"
22.4593007460612,-2.35947751737238,0.913469790693376,-2.58298363165507,0.00979499699786226,0.0228306177569033,"YAL030W","hypoglycemic_vs_control"
73.1983196312455,-2.55464677986593,1.11618794694672,-2.2887245708521,0.022095360469215,0.0444479365446874,"YAL031C","hypoglycemic_vs_control"
12.2869844311639,-3.71455637164567,1.04497338162604,-3.55468994422194,0.000378425060832918,0.00153020958477224,"YAL032C","hypoglycemic_vs_control"
1.78598623249659,4.88118144062823,1.12903476394843,4.32332253752569,1.53696777170382e-05,0.000103453195090315,"YAL033W","hypoglycemic_vs_control"
540.400704061485,5.56146940552033,0.875611021289725,6.35152969788868,2.13184247029593e-10,4.10587322525826e-09,"YAL034C","hypoglycemic_vs_control"
6.60237642553559,5.85717872658001,0.996832153293197,5.87579233598141,4.20825603703386e-09,6.43385948754764e-08,"YAL034W-A","hypoglycemic_vs_control"
501.526887731005,-1.24949095741609,0.667794912551805,-1.87106989575809,0.0613353936023721,0.0989237506387361,"YAL035W","hypoglycemic_vs_control"
17.346389070947,-0.635557706292782,0.954795179707016,-0.665648214193757,0.50563598115101,0.582414104890833,"YAL036C","hypoglycemic_vs_control"
12.4129424447353,-0.883848435037917,0.696061784549724,-1.26978445686351,0.204161418778805,0.271726617948366,"YAL037C-A","hypoglycemic_vs_control"
3.34831989998325,3.29374318716936,1.39479567175371,2.36145211364762,0.0182035227161505,0.037986682000711,"YAL037W","hypoglycemic_vs_control"
1997.43462593221,-0.587533941424225,0.351430844867668,-1.67183373344893,0.0945571128694104,0.142689593879762,"YAL038W","hypoglycemic_vs_control"
67.5216853348463,-0.870216478590256,0.943809590028406,-0.922025467620079,0.356515291631152,0.434975053466885,"YAL039C","hypoglycemic_vs_control"
50.8339986401844,1.61199219434298,1.03358065949014,1.55961915457877,0.118849907257472,0.173863785413396,"YAL040C","hypoglycemic_vs_control"
56.992239219913,-3.25429576408444,0.988624814057416,-3.29173991772317,0.000995696470944156,0.00344199968860183,"YAL041W","hypoglycemic_vs_control"
57.4746878160803,0.639531411078422,0.819566937336526,0.78032846610041,0.435197561488896,0.513545242640169,"YAL042W","hypoglycemic_vs_control"
325.792438653195,5.41792992970191,0.895662965622687,6.04907218189515,1.45682381279105e-09,2.41393264175321e-08,"YAL043C","hypoglycemic_vs_control"
213.590601350727,0.597271390971496,0.626609228063217,0.953180011117294,0.340498872336661,0.419401850228628,"YAL044C","hypoglycemic_vs_control"
26.2443302661057,2.00085434971646,0.880271886440536,2.27299585564081,0.0230264296876009,0.0458981118638603,"YAL044W-A","hypoglycemic_vs_control"
6.36865922261833,0.736124203407306,1.02920571224681,0.7152352485494,0.474463691822817,0.551650062699519,"YAL046C","hypoglycemic_vs_control"
10.5059108074236,3.03819693919424,1.18207698818898,2.57021917315974,0.0101634191533184,0.0235413519787133,"YAL047C","hypoglycemic_vs_control"
14.3394508193583,4.51187065004399,1.11365166197627,4.05142003024294,5.09077257610912e-05,0.000281439542604653,"YAL048C","hypoglycemic_vs_control"
39.6764882595522,1.20873067881,0.863225393964841,1.40024921331176,0.161438703330486,0.223229461108729,"YAL049C","hypoglycemic_vs_control"
63.3961916029024,2.8650601830158,1.05759173978826,2.70904175517615,0.00674778469449218,0.0167200746899447,"YAL051W","hypoglycemic_vs_control"
222.035767676152,1.99773741564503,0.849769803606252,2.35091598591411,0.0187272616953192,0.0387884484555285,"YAL053W","hypoglycemic_vs_control"
309.020802375629,6.54489456188925,0.934214803779767,7.0057705523495,2.45630176527944e-12,5.87531535146679e-11,"YAL054C","hypoglycemic_vs_control"
8.74429219164391,3.77410144133952,1.20167606192336,3.14069786436358,0.00168545812187543,0.0053724543680629,"YAL055W","hypoglycemic_vs_control"
